1,81.307373046875,34.882352187463695,0.970357575041101,0.8156649016744115,3.583984375,2.1422304885583383,273.0,209.0,202.0,265.0,145.0,191.0,200.0,313.0,172.0,264.0,262.0,369.0,247.0,249.0,274.0,209.0
2,115.20306396484375,54.48884030933358,0.9538227631709929,0.6522136875387865,3.5966796875,4.7019973518868285,270.0,169.0,166.0,194.0,146.0,174.0,199.0,261.0,256.0,299.0,396.0,432.0,320.0,243.0,191.0,128.0
3,72.50909423828125,37.485902165948325,0.9777888642805858,0.7656479480065341,3.5703125,2.1152356862169213,315.0,207.0,193.0,260.0,168.0,198.0,207.0,331.0,163.0,219.0,302.0,368.0,239.0,252.0,214.0,208.0
4,116.43243408203125,54.27935275533962,0.876122742383337,0.4274798261937627,3.5654296875,4.710024434836614,242.0,165.0,155.0,181.0,198.0,199.0,211.0,276.0,254.0,304.0,352.0,432.0,320.0,223.0,221.0,111.0
5,119.4473876953125,50.69849205124467,1.1010090444320013,0.9860340238372443,3.6025390625,4.587803538472697,238.0,175.0,170.0,215.0,209.0,188.0,195.0,306.0,243.0,299.0,359.0,381.0,280.0,234.0,223.0,129.0
6,44.560546875,46.42323516910354,2.558257440456411,6.5145049237479125,3.5087890625,2.35062348060468,816.0,98.0,173.0,376.0,150.0,210.0,161.0,541.0,129.0,152.0,203.0,299.0,125.0,131.0,110.0,170.0
7,89.5869140625,42.01102641421291,2.060916128437056,4.253239337462492,3.482421875,2.865797969821154,208.0,212.0,290.0,317.0,279.0,268.0,317.0,372.0,295.0,259.0,230.0,208.0,148.0,157.0,165.0,119.0
8,102.32525634765625,44.139069363051846,1.0209997542901732,1.5329439030042034,3.53466796875,3.0302687533267356,241.0,212.0,192.0,224.0,185.0,206.0,225.0,310.0,290.0,300.0,282.0,288.0,271.0,235.0,225.0,158.0
9,107.734619140625,40.896222499294495,0.643779466451083,0.44050599003621205,3.7021484375,3.5300945202595764,275.0,266.0,244.0,258.0,179.0,211.0,189.0,240.0,219.0,171.0,240.0,291.0,284.0,287.0,286.0,204.0
10,119.52459716796875,67.62496535245629,0.14542901035467756,-1.584490702187159,3.673828125,6.967391749247706,239.0,215.0,235.0,218.0,190.0,203.0,229.0,310.0,252.0,240.0,244.0,228.0,219.0,280.0,318.0,224.0
